image_name,timestamp,detection_index,label,people_or_machine,object_id,canonical_label,merge_role,bbox_x0,bbox_y0,bbox_x1,bbox_y1,projected_x,projected_y,anchor_x,anchor_y,display_x,display_y,position_source,static_cluster_id,clustering_method,temp_mean_c,temp_max_c
IR_58458.jpg,2025-04-24 07:51:47,3,Cableduct,machine,cableduct_1,Cableduct,keep,217.358093,1.870132,312.808472,53.506435,11.069653,3.242772,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.552771,24.900000
IR_58458.jpg,2025-04-24 07:51:47,12,Machine,machine,machine_4,Machine,keep,219.241669,88.894730,261.283600,135.653915,0.736381,0.799538,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.634523,24.900000
IR_58458.jpg,2025-04-24 07:51:47,7,Machine,machine,machine_1,Machine,keep,130.113068,122.326721,183.557404,165.914703,4.584905,0.473688,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,21.991982,24.900000
IR_58458.jpg,2025-04-24 07:51:47,5,Machine,machine,machine_6,Machine,keep,480.539795,133.074768,561.561157,219.288147,4.602700,5.329856,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.121166,24.900000
IR_58458.jpg,2025-04-24 07:51:47,9,Machine,machine,machine_2,Machine,keep,111.178986,182.186584,140.069214,271.693115,6.591522,0.456246,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.690777,24.900000
IR_58458.jpg,2025-04-24 07:51:47,6,Screen,machine,screen_2,Screen,keep,613.140747,277.318054,639.696167,371.826721,11.086721,4.906758,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.733166,24.772585
IR_58458.jpg,2025-04-24 07:51:47,1,Screen,machine,screen_1,Screen,keep,344.734589,277.361023,471.793854,375.919617,11.163927,4.113438,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.413042,24.900000
IR_58458.jpg,2025-04-24 07:51:47,11,Window,machine,window_1,Window,keep,161.678833,53.166256,205.521423,119.372192,1.364089,0.568904,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.722795,24.900000
IR_58459.jpg,2025-04-24 07:52:18,10,Cableduct,machine,cableduct_2,Cableduct,keep,322.042145,16.818844,358.087921,40.236786,7.040078,3.256968,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.587429,24.900000
IR_58459.jpg,2025-04-24 07:52:18,3,Cableduct,machine,cableduct_3,Cableduct,keep,430.455688,36.555298,462.816833,58.633270,7.551546,4.564332,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.450201,24.900000
IR_58459.jpg,2025-04-24 07:52:18,6,Cableduct,machine,cableduct_3,Cableduct,keep,530.425781,39.587852,568.000244,61.422615,8.606972,4.881376,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.483709,24.900000
IR_58459.jpg,2025-04-24 07:52:18,7,Cableduct,machine,cableduct_4,Cableduct,keep,575.172119,36.123627,621.071167,58.638214,10.002909,5.156898,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.047258,24.900000
IR_58459.jpg,2025-04-24 07:52:18,2,Cableduct,machine,cableduct_1,Cableduct,keep,219.035690,2.042187,315.956604,54.275299,11.296556,3.318881,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.495487,24.900000
IR_58459.jpg,2025-04-24 07:52:18,12,Machine,machine,machine_4,Machine,keep,217.722595,87.660736,260.375397,135.663925,0.779038,0.787790,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.592583,24.900000
IR_58459.jpg,2025-04-24 07:52:18,8,Machine,machine,machine_1,Machine,keep,129.973236,120.696800,183.032562,166.313751,4.393620,0.443741,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,21.928041,24.900000
IR_58459.jpg,2025-04-24 07:52:18,4,Machine,machine,machine_6,Machine,keep,480.501465,130.979248,562.843018,219.849731,4.706032,5.300936,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.129049,24.900000
IR_58459.jpg,2025-04-24 07:52:18,9,Machine,machine,machine_2,Machine,keep,110.408691,181.090149,140.315033,272.860657,6.608483,0.451363,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.701654,24.900000
IR_58459.jpg,2025-04-24 07:52:18,5,Screen,machine,screen_2,Screen,keep,612.037720,270.596680,639.747192,374.002686,11.308163,4.806951,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.766060,24.900000
IR_58459.jpg,2025-04-24 07:52:18,1,Screen,machine,screen_1,Screen,keep,344.779785,277.392029,472.383240,375.674561,11.199590,4.121127,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.408504,24.900000
IR_58459.jpg,2025-04-24 07:52:18,11,Window,machine,window_1,Window,keep,163.399323,53.804241,204.760223,119.430527,1.312494,0.570610,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.746443,24.900000
IR_58460.jpg,2025-04-24 07:52:47,8,Cableduct,machine,cableduct_2,Cableduct,keep,323.607605,16.611927,358.204407,42.361195,7.260562,3.321729,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.610472,24.900000
IR_58460.jpg,2025-04-24 07:52:47,2,Cableduct,machine,cableduct_3,Cableduct,keep,430.287598,35.260826,462.061157,59.273674,7.743684,4.597789,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.332705,24.900000
IR_58460.jpg,2025-04-24 07:52:47,6,Cableduct,machine,cableduct_3,Cableduct,keep,530.327454,39.880791,566.693909,61.375755,8.597208,4.878768,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.488426,24.900000
IR_58460.jpg,2025-04-24 07:52:47,7,Cableduct,machine,cableduct_4,Cableduct,keep,578.176270,37.849693,622.118652,57.676682,9.923377,5.138759,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.183985,24.900000
IR_58460.jpg,2025-04-24 07:52:47,3,Cableduct,machine,cableduct_1,Cableduct,keep,218.519745,1.301025,313.713165,53.154785,11.071136,3.267864,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.548422,24.900000
IR_58460.jpg,2025-04-24 07:52:47,13,Machine,machine,machine_4,Machine,keep,213.972504,88.303787,259.047028,136.809128,0.879173,0.796235,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.555464,24.900000
IR_58460.jpg,2025-04-24 07:52:47,10,Machine,machine,machine_1,Machine,keep,130.030182,121.887070,184.549225,166.354111,4.595509,0.475132,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,21.960859,24.900000
IR_58460.jpg,2025-04-24 07:52:47,5,Machine,machine,machine_6,Machine,keep,480.204102,131.565125,561.716797,219.919434,4.676882,5.298011,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.124456,24.900000
IR_58460.jpg,2025-04-24 07:52:47,9,Machine,machine,machine_2,Machine,keep,110.901276,179.487457,140.915512,271.716766,6.543393,0.445912,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.766912,24.900000
IR_58460.jpg,2025-04-24 07:52:47,4,Screen,machine,screen_2,Screen,keep,612.832520,277.011047,639.701660,372.221497,11.097744,4.900161,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.751915,24.756659
IR_58460.jpg,2025-04-24 07:52:47,1,Screen,machine,screen_1,Screen,keep,344.990479,277.646973,471.777588,376.998962,11.151189,4.105172,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.406672,24.900000
IR_58460.jpg,2025-04-24 07:52:47,11,Window,machine,window_1,Window,keep,161.330200,54.856491,203.083649,118.450333,1.226373,0.537815,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.839731,24.900000
IR_58461.jpg,2025-04-24 07:53:18,10,Cableduct,machine,cableduct_2,Cableduct,keep,323.550781,17.089767,358.565796,42.994255,7.236053,3.318356,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.780964,25.000000
IR_58461.jpg,2025-04-24 07:53:18,5,Cableduct,machine,cableduct_3,Cableduct,keep,429.670898,34.970985,462.705444,58.903000,7.664423,4.569930,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.372339,25.000000
IR_58461.jpg,2025-04-24 07:53:18,6,Cableduct,machine,cableduct_3,Cableduct,keep,528.954956,39.108269,567.505127,61.489418,8.590392,4.874944,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.593670,25.000000
IR_58461.jpg,2025-04-24 07:53:18,8,Cableduct,machine,cableduct_4,Cableduct,keep,575.997375,37.537781,621.999939,58.056152,9.865942,5.130245,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.375729,25.000000
IR_58461.jpg,2025-04-24 07:53:18,4,Cableduct,machine,cableduct_1,Cableduct,keep,214.800079,1.510376,313.455231,51.420143,11.583463,3.299232,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.602501,25.000000
IR_58461.jpg,2025-04-24 07:53:18,13,Machine,machine,machine_4,Machine,keep,215.246735,87.100388,259.554291,135.998367,0.855265,0.788488,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.674753,25.000000
IR_58461.jpg,2025-04-24 07:53:18,9,Machine,machine,machine_1,Machine,keep,131.798126,121.852264,184.594757,165.244476,4.465722,0.471692,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,22.066359,25.000000
IR_58461.jpg,2025-04-24 07:53:18,3,Machine,machine,machine_6,Machine,keep,479.864014,133.537201,562.106445,218.910309,4.567629,5.353786,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.228361,25.000000
IR_58461.jpg,2025-04-24 07:53:18,12,Machine,machine,machine_6,Machine,keep,485.187286,221.610870,498.734100,235.056915,5.831830,5.012415,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,20.680779,21.145693
IR_58461.jpg,2025-04-24 07:53:18,7,Machine,machine,machine_2,Machine,keep,111.055145,178.514099,140.693848,271.397430,6.511739,0.447464,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.823410,25.000000
IR_58461.jpg,2025-04-24 07:53:18,1,Screen,machine,screen_2,Screen,keep,613.222656,277.849243,639.590576,369.580444,11.005856,4.943914,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.848364,24.888512
IR_58461.jpg,2025-04-24 07:53:18,2,Screen,machine,screen_1,Screen,keep,344.434753,276.773315,472.785461,377.827026,11.212547,4.106927,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.465311,25.000000
IR_58461.jpg,2025-04-24 07:53:18,11,Window,machine,window_1,Window,keep,161.085480,53.219131,205.181366,117.391449,1.312680,0.559063,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.836567,25.000000
IR_58462.jpg,2025-04-24 07:53:48,7,Cableduct,machine,cableduct_2,Cableduct,keep,324.204498,15.387794,359.700592,41.757019,7.360916,3.360838,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.571127,25.000000
IR_58462.jpg,2025-04-24 07:53:48,1,Cableduct,machine,cableduct_3,Cableduct,keep,429.496033,34.774529,461.690247,60.043892,7.803713,4.602389,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.274256,25.000000
IR_58462.jpg,2025-04-24 07:53:48,5,Cableduct,machine,cableduct_3,Cableduct,keep,530.428040,39.828903,566.631165,61.745575,8.625456,4.883666,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.558962,25.000000
IR_58462.jpg,2025-04-24 07:53:48,8,Cableduct,machine,cableduct_4,Cableduct,keep,577.937134,36.695438,622.340454,56.965092,9.982922,5.150738,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.246984,25.000000
IR_58462.jpg,2025-04-24 07:53:48,6,Cableduct,machine,cableduct_1,Cableduct,keep,218.519302,1.868942,315.807983,54.365650,11.341987,3.323627,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.553720,25.000000
IR_58462.jpg,2025-04-24 07:53:48,11,Machine,machine,machine_4,Machine,keep,211.907257,88.433624,260.865692,137.659698,1.140529,0.834718,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.525856,25.000000
IR_58462.jpg,2025-04-24 07:53:48,10,Machine,machine,machine_1,Machine,keep,126.635750,117.268646,183.671387,166.351868,4.410248,0.424522,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,21.852222,25.000000
IR_58462.jpg,2025-04-24 07:53:48,2,Machine,machine,machine_6,Machine,keep,479.707184,133.034332,562.103149,219.060333,4.590008,5.344275,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.176069,25.000000
IR_58462.jpg,2025-04-24 07:53:48,9,Machine,machine,machine_2,Machine,keep,111.219254,178.212616,141.366760,272.924408,6.544331,0.462463,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.899042,25.000000
IR_58462.jpg,2025-04-24 07:53:48,4,Screen,machine,screen_2,Screen,keep,614.015625,273.902557,639.781860,374.205841,11.318327,4.821160,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.837215,24.886684
IR_58462.jpg,2025-04-24 07:53:48,3,Screen,machine,screen_1,Screen,keep,344.387177,277.527649,473.174957,376.951233,11.268590,4.119683,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.422077,25.000000
IR_58463.jpg,2025-04-24 07:54:18,9,Cableduct,machine,cableduct_2,Cableduct,keep,324.024323,15.935165,357.262238,42.681400,7.391494,3.352719,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.583914,25.000000
IR_58463.jpg,2025-04-24 07:54:18,3,Cableduct,machine,cableduct_3,Cableduct,keep,429.844635,35.501740,463.226471,59.232933,7.611231,4.562822,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.321815,25.000000
IR_58463.jpg,2025-04-24 07:54:18,7,Cableduct,machine,cableduct_3,Cableduct,keep,529.727661,39.969597,567.419312,61.455338,8.549535,4.871934,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.562775,25.000000
IR_58463.jpg,2025-04-24 07:54:18,6,Cableduct,machine,cableduct_4,Cableduct,keep,577.321045,38.119061,622.446899,58.670338,9.896558,5.134791,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.505808,25.000000
IR_58463.jpg,2025-04-24 07:54:18,5,Cableduct,machine,cableduct_1,Cableduct,keep,218.528763,1.976337,316.136047,53.872295,11.405752,3.331584,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.598297,25.000000
IR_58463.jpg,2025-04-24 07:54:18,12,Machine,machine,machine_4,Machine,keep,214.745544,87.575867,258.080261,136.549973,0.814554,0.768659,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.673090,25.000000
IR_58463.jpg,2025-04-24 07:54:18,10,Machine,machine,machine_1,Machine,keep,129.108704,120.319923,183.828308,165.229340,4.522739,0.460358,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,22.000399,25.000000
IR_58463.jpg,2025-04-24 07:54:18,4,Machine,machine,machine_6,Machine,keep,479.404663,133.308441,561.830811,218.140686,4.555317,5.363938,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.229843,25.000000
IR_58463.jpg,2025-04-24 07:54:18,11,Machine,machine,machine_6,Machine,keep,485.185852,221.743576,497.960876,234.838028,5.822810,4.998887,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,20.681711,21.161619
IR_58463.jpg,2025-04-24 07:54:18,8,Machine,machine,machine_2,Machine,keep,111.455368,182.911682,140.531204,271.875824,6.610444,0.463242,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.783424,25.000000
IR_58463.jpg,2025-04-24 07:54:18,2,Screen,machine,screen_2,Screen,keep,613.311890,277.218445,639.587280,369.322449,11.008804,4.940667,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.854189,24.872585
IR_58463.jpg,2025-04-24 07:54:18,1,Screen,machine,screen_1,Screen,keep,344.315125,277.786194,472.358582,377.033752,11.231270,4.111388,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.462694,25.000000
IR_58463.jpg,2025-04-24 07:54:18,13,Window,machine,window_1,Window,keep,163.551315,54.616119,205.383926,118.533920,1.241449,0.560374,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.864792,25.000000
IR_58464.jpg,2025-04-24 07:54:48,8,Cableduct,machine,cableduct_2,Cableduct,keep,324.497192,17.371387,357.169617,41.106102,7.160258,3.275514,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.830231,25.000000
IR_58464.jpg,2025-04-24 07:54:48,5,Cableduct,machine,cableduct_3,Cableduct,keep,429.609619,35.342560,462.954712,56.838852,7.494261,4.530207,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.469658,25.000000
IR_58464.jpg,2025-04-24 07:54:48,9,Cableduct,machine,cableduct_3,Cableduct,keep,529.424438,39.388420,564.837036,59.893517,8.562726,4.865880,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.788561,24.824804
IR_58464.jpg,2025-04-24 07:54:48,6,Cableduct,machine,cableduct_4,Cableduct,keep,575.605957,38.136147,621.595459,58.583992,9.822756,5.122368,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.470867,25.000000
IR_58464.jpg,2025-04-24 07:54:48,3,Cableduct,machine,cableduct_1,Cableduct,keep,220.554276,1.624847,315.206116,51.147308,11.089832,3.283611,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.678101,25.000000
IR_58464.jpg,2025-04-24 07:54:48,11,Machine,machine,machine_4,Machine,keep,216.129211,88.343353,259.081848,137.018021,0.797010,0.779640,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.717800,25.000000
IR_58464.jpg,2025-04-24 07:54:48,10,Machine,machine,machine_1,Machine,keep,126.658394,117.748795,184.827087,165.389511,4.558780,0.451003,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,21.935440,25.000000
IR_58464.jpg,2025-04-24 07:54:48,4,Machine,machine,machine_6,Machine,keep,480.456726,133.448608,561.957825,218.268616,4.565437,5.359099,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.297119,25.000000
IR_58464.jpg,2025-04-24 07:54:48,7,Machine,machine,machine_2,Machine,keep,111.571823,181.832489,141.070496,272.710449,6.592412,0.459755,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.809841,25.000000
IR_58464.jpg,2025-04-24 07:54:48,1,Screen,machine,screen_2,Screen,keep,613.537354,275.881958,639.633545,369.877930,11.060520,4.916732,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.909092,24.904438
IR_58464.jpg,2025-04-24 07:54:48,2,Screen,machine,screen_1,Screen,keep,343.941772,277.989258,472.801636,376.214966,11.292414,4.121656,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.525518,25.000000
IR_58464.jpg,2025-04-24 07:54:48,15,Window,machine,window_1,Window,keep,166.295868,55.553902,201.849640,118.424202,1.136542,0.567423,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.988352,25.000000
IR_58465.jpg,2025-04-24 07:55:18,7,Cableduct,machine,cableduct_2,Cableduct,keep,324.805115,16.030266,357.194763,40.858135,7.307351,3.319595,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.702160,25.000000
IR_58465.jpg,2025-04-24 07:55:18,5,Cableduct,machine,cableduct_3,Cableduct,keep,530.238220,40.043900,567.011902,61.160980,8.561819,4.873694,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.667395,25.000000
IR_58465.jpg,2025-04-24 07:55:18,6,Cableduct,machine,cableduct_3,Cableduct,keep,429.793579,35.406952,463.223877,57.296989,7.507712,4.534732,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.438053,25.000000
IR_58465.jpg,2025-04-24 07:55:18,9,Cableduct,machine,cableduct_4,Cableduct,keep,575.279785,38.359940,621.309570,57.368462,9.733541,5.104430,9.930647,5.144580,9.930647,5.144580,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0003,dbscan_cableduct,22.491497,25.000000
IR_58465.jpg,2025-04-24 07:55:18,4,Cableduct,machine,cableduct_1,Cableduct,keep,216.620224,1.541382,315.178101,52.628250,11.561773,3.331714,11.689842,3.324211,11.689842,3.324211,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0001,dbscan_cableduct,20.691690,25.000000
IR_58465.jpg,2025-04-24 07:55:18,12,Machine,machine,machine_4,Machine,keep,216.149506,89.479233,258.858337,137.642487,0.779272,0.781893,0.735536,0.811402,0.735536,0.811402,dbscan_machine_global_median_anchor,dbscan_machine_0002,dbscan_machine,21.734905,25.000000
IR_58465.jpg,2025-04-24 07:55:18,10,Machine,machine,machine_1,Machine,keep,129.869583,121.544418,183.664566,164.638840,4.580511,0.474952,4.528574,0.446737,4.528574,0.446737,dbscan_machine_global_median_anchor,dbscan_machine_0004,dbscan_machine,22.051569,25.000000
IR_58465.jpg,2025-04-24 07:55:18,3,Machine,machine,machine_6,Machine,keep,480.401459,133.801453,561.884399,217.735779,4.538650,5.373776,4.627599,5.335778,4.627599,5.335778,dbscan_machine_global_median_anchor,dbscan_machine_0001,dbscan_machine,21.284828,25.000000
IR_58465.jpg,2025-04-24 07:55:18,8,Machine,machine,machine_2,Machine,keep,111.135086,174.853333,141.365189,270.414734,6.463920,0.455980,6.476916,0.453659,6.476916,0.453659,dbscan_machine_global_median_anchor,dbscan_machine_0000,dbscan_machine,20.816597,25.000000
IR_58465.jpg,2025-04-24 07:55:18,2,Screen,machine,screen_2,Screen,keep,612.960693,278.934998,639.607666,369.776184,10.989754,4.954442,11.149738,4.865085,11.149738,4.865085,dbscan_screen_global_median_anchor,dbscan_screen_0000,dbscan_screen,20.868542,24.888512
IR_58465.jpg,2025-04-24 07:55:18,1,Screen,machine,screen_1,Screen,keep,342.063721,276.998108,472.746643,378.035278,11.361626,4.104029,11.239784,4.130199,11.239784,4.130199,dbscan_screen_global_median_anchor,dbscan_screen_0001,dbscan_screen,21.474024,25.000000
IR_58465.jpg,2025-04-24 07:55:18,11,Window,machine,window_1,Window,keep,160.885376,54.653103,206.894012,117.993866,1.306069,0.537285,1.359293,0.425851,1.359293,0.425851,dbscan_window_global_median_anchor,dbscan_window_0000,dbscan_window,20.899603,25.000000
IR_58466.jpg,2025-04-24 07:55:47,10,Cableduct,machine,cableduct_2,Cableduct,keep,320.205933,16.486259,359.763428,42.995644,7.151507,3.320192,7.344941,3.358257,7.344941,3.358257,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0000,dbscan_cableduct,21.696705,25.000000
IR_58466.jpg,2025-04-24 07:55:47,7,Cableduct,machine,cableduct_3,Cableduct,keep,429.616272,34.394135,461.934753,57.431274,7.682396,4.568320,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.410334,25.000000
IR_58466.jpg,2025-04-24 07:55:47,8,Cableduct,machine,cableduct_3,Cableduct,keep,529.123291,38.723938,566.170654,59.873840,8.583197,4.868478,8.569186,4.870527,8.569186,4.870527,dbscan_cableduct_global_median_anchor,dbscan_cableduct_0002,dbscan_cableduct,21.667603,25.000000
